KWMTBOMO	NCBI Gene ID
MSTRG.19609.3.p1	101735566
MSTRG.19609.4.p1	101735566
MSTRG.19616.1.p1	101735706
MSTRG.19616.2.p1	101735706
MSTRG.19616.3.p1	101735706
MSTRG.19616.4.p1	101735706
MSTRG.19621.2.p1	101737963
MSTRG.19622.1.p1	101738250
MSTRG.19622.3.p1	101738250
MSTRG.19634.1.p1	100313493
MSTRG.19636.1.p1	101740496
MSTRG.19636.3.p1	101740496
MSTRG.19636.4.p1	101740496
MSTRG.19641.8.p1	101740778
MSTRG.19647.1.p1	101739120
MSTRG.19650.1.p2	101740919
MSTRG.19650.5.p1	101738798
MSTRG.19650.8.p1	101738798
MSTRG.19653.1.p1	101739396
MSTRG.19659.2.p1	101741348
MSTRG.19659.3.p1	101741348
MSTRG.19661.1.p1	101739819
MSTRG.19663.1.p1	101740090
MSTRG.19664.1.p1	101739956
MSTRG.1967.1.p1	100529123
MSTRG.1967.2.p1	100529123
MSTRG.19680.13.p4	119628644
MSTRG.19680.3.p3	119628644
MSTRG.19680.5.p4	119628644
MSTRG.19680.8.p2	119628644
MSTRG.19682.1.p1	119628644
MSTRG.19683.1.p1	101742492
MSTRG.19683.2.p1	101742492
MSTRG.19683.3.p1	101742492
MSTRG.19687.1.p1	101738694
MSTRG.19692.1.p1	693115
MSTRG.19692.2.p1	693115
MSTRG.19692.3.p1	693115
MSTRG.19692.4.p1	693115
MSTRG.19692.5.p1	693115
MSTRG.19693.1.p2	101744255
MSTRG.19699.1.p1	101744399
MSTRG.19702.10.p1	692596
MSTRG.19702.11.p1	692596
MSTRG.19702.1.p1	692596
MSTRG.19702.2.p1	692596
MSTRG.19702.3.p1	692596
MSTRG.19702.4.p1	692596
MSTRG.19702.5.p1	692596
MSTRG.19702.6.p1	692596
MSTRG.19702.7.p1	692596
MSTRG.19702.9.p1	692596
MSTRG.19710.1.p1	105843010
MSTRG.19710.2.p1	105843010
MSTRG.19710.4.p1	105843010
MSTRG.19710.5.p1	105843010
MSTRG.19710.6.p1	105843010
MSTRG.19710.8.p1	105843010
MSTRG.19716.1.p1	100174829
MSTRG.19722.1.p1	101739861
MSTRG.19724.1.p1	105843000
MSTRG.19724.3.p1	105843000
MSTRG.19724.4.p1	105843000
MSTRG.1973.1.p1	101736393
MSTRG.19733.1.p1	101745125
MSTRG.19737.1.p2	101740126
MSTRG.19737.1.p4	119628666
MSTRG.19737.3.p1	101740126
MSTRG.19744.3.p1	101740629
MSTRG.19746.1.p1	101740488
MSTRG.19748.1.p1	778521
MSTRG.19750.1.p1	101745857
MSTRG.19750.3.p1	101745857
MSTRG.19750.4.p1	101745857
MSTRG.1975.1.p1	101742967
MSTRG.1975.2.p1	101742967
MSTRG.19758.2.p1	101745994
MSTRG.19760.1.p1	101741051
MSTRG.19762.1.p1	101741342
MSTRG.19766.2.p1	101746555
MSTRG.19769.1.p1	101741199
MSTRG.19769.2.p1	101741199
MSTRG.19769.4.p1	101741199
MSTRG.19769.5.p1	101741199
MSTRG.19769.6.p1	101741199
MSTRG.19771.1.p1	101741944
MSTRG.19771.3.p1	101741944
MSTRG.19772.1.p1	101746977
MSTRG.19775.1.p1	101742090
MSTRG.19777.1.p1	101742244
MSTRG.19787.1.p1	100529126
MSTRG.19789.1.p1	101746697
MSTRG.19791.1.p1	101735454
MSTRG.19791.3.p1	101735454
MSTRG.19791.6.p1	101735454
MSTRG.19791.8.p1	101735454
MSTRG.19793.3.p1	101735592
MSTRG.19794.1.p1	101742821
MSTRG.19794.7.p1	101742821
MSTRG.1980.2.p1	101736126
MSTRG.1981.1.p1	101743490
MSTRG.19814.1.p1	101735993
MSTRG.19819.1.p1	101743388
MSTRG.1982.1.p1	105842967
MSTRG.19822.1.p1	101736261
MSTRG.19836.1.p1	101737062
MSTRG.19836.2.p1	101737062
MSTRG.19847.1.p1	101737631
MSTRG.19852.1.p1	101735381
MSTRG.19852.2.p1	101735381
MSTRG.19852.3.p1	101735381
MSTRG.19853.1.p1	100037444
MSTRG.19854.1.p1	692910
MSTRG.19862.1.p1	101746741
MSTRG.19866.1.p1	101737231
MSTRG.19868.1.p1	101737089
MSTRG.19868.2.p1	101737089
MSTRG.19868.6.p1	101737089
MSTRG.19868.8.p1	101737089
MSTRG.19869.1.p1	101736300
MSTRG.19869.4.p1	101736300
MSTRG.19874.1.p1	110386824
MSTRG.19889.1.p1	101743076
MSTRG.19904.2.p1	101737204
MSTRG.19909.1.p1	101737493
MSTRG.19915.1.p1	119628725
MSTRG.19916.1.p2	101739718
MSTRG.19916.2.p2	101739718
MSTRG.19916.3.p2	101739718
MSTRG.19916.4.p2	101739718
MSTRG.19916.5.p2	101739718
MSTRG.19916.6.p2	101739718
MSTRG.19920.1.p1	119628724
MSTRG.19925.1.p1	101739948
MSTRG.19927.1.p1	105842978
MSTRG.19928.3.p1	101740356
MSTRG.19929.1.p1	101740487
MSTRG.19930.1.p1	101740628
MSTRG.19930.2.p1	101740628
MSTRG.1993.2.p1	101744306
MSTRG.1993.4.p1	101744306
MSTRG.19936.1.p1	101741865
MSTRG.19940.1.p1	105842975
MSTRG.1994.1.p1	101744450
MSTRG.19943.1.p1	101741050
MSTRG.19944.1.p1	105842974
MSTRG.19947.1.p1	101741198
MSTRG.19948.1.p1	101741340
MSTRG.19950.1.p1	101747065
MSTRG.19950.2.p1	101747065
MSTRG.19954.2.p1	101742191
MSTRG.19955.1.p1	101742329
MSTRG.19957.3.p1	101742048
MSTRG.19957.6.p1	101742048
MSTRG.19959.1.p3	101742769
MSTRG.19961.1.p1	101742627
MSTRG.19964.1.p1	101742922
MSTRG.19969.1.p1	101743386
MSTRG.19970.1.p1	101743209
MSTRG.19971.10.p1	101735410
MSTRG.19971.11.p1	101735410
MSTRG.19971.3.p1	101735410
MSTRG.19971.5.p1	101735410
MSTRG.19974.1.p1	101735543
MSTRG.19975.1.p1	101743527
MSTRG.19979.2.p1	101743769
MSTRG.19979.3.p1	101743769
MSTRG.19980.2.p1	101743919
MSTRG.19980.3.p1	101743919
MSTRG.19980.4.p1	101743919
MSTRG.19980.5.p1	101743919
MSTRG.19980.7.p1	101743919
MSTRG.19980.8.p1	101743919
MSTRG.19981.1.p1	101744066
MSTRG.19981.2.p1	101744066
MSTRG.19981.4.p1	101744066
MSTRG.19982.2.p1	101735684
MSTRG.19988.1.p1	101744397
MSTRG.19992.2.p1	101736353
MSTRG.19992.3.p1	101736353
MSTRG.1999.2.p1	101736789
MSTRG.20000.2.p1	101736084
MSTRG.20004.1.p1	101744974
MSTRG.20004.2.p1	101744974
MSTRG.20021.1.p1	119628748
MSTRG.20026.1.p1	101745654
MSTRG.20027.1.p1	101745944
MSTRG.20029.1.p1	733046
MSTRG.2003.1.p1	101737049
MSTRG.20033.1.p1	101735974
MSTRG.2004.1.p1	101744885
MSTRG.20042.1.p1	101739427
MSTRG.2004.5.p1	101744885
MSTRG.20046.3.p1	101739701
MSTRG.20046.4.p1	101739701
MSTRG.20054.1.p1	101739842
MSTRG.20055.1.p1	101739982
MSTRG.20055.2.p1	101739982
MSTRG.20056.1.p1	733142
MSTRG.20056.2.p1	733142
MSTRG.20056.5.p5	733142
MSTRG.20060.1.p1	101736728
MSTRG.20064.7.p1	101740250
MSTRG.2007.1.p1	101745122
MSTRG.2007.2.p1	101745122
MSTRG.20073.1.p1	101737833
MSTRG.20073.2.p1	101737833
MSTRG.20075.1.p1	101737551
MSTRG.20077.1.p1	101737266
MSTRG.2008.1.p1	101745365
MSTRG.2008.2.p1	101745365
MSTRG.20087.1.p1	101741363
MSTRG.20090.2.p1	101738675
MSTRG.2009.1.p1	101745706
MSTRG.20098.2.p1	101741644
MSTRG.20100.1.p1	101738946
MSTRG.20100.4.p1	101738946
MSTRG.20100.5.p1	101738946
MSTRG.20102.1.p1	101739193
MSTRG.20102.3.p1	101739193
MSTRG.20102.4.p1	101739193
MSTRG.20104.1.p1	101739426
MSTRG.20109.2.p1	100272175
MSTRG.20112.1.p1	101741931
MSTRG.20113.1.p1	692397
MSTRG.20114.1.p1	101739796
MSTRG.20121.2.p1	101740069
MSTRG.20121.3.p1	101740069
MSTRG.20121.4.p1	101740069
MSTRG.20125.1.p1	101740836
MSTRG.20130.2.p1	101741122
MSTRG.2013.1.p1	692509
MSTRG.2013.3.p1	692509
MSTRG.20134.2.p1	101742231
MSTRG.20138.1.p1	101741453
MSTRG.20138.2.p1	101741453
MSTRG.20138.3.p1	101741453
MSTRG.20138.4.p1	101741453
MSTRG.20138.5.p1	101741453
MSTRG.20139.1.p1	101741979
MSTRG.20139.2.p1	101741979
MSTRG.20139.4.p1	101741979
MSTRG.20139.5.p1	101741979
MSTRG.20139.6.p1	101741979
MSTRG.20143.1.p1	101742273
MSTRG.20144.2.p1	101742412
MSTRG.20144.3.p1	101742412
MSTRG.20148.1.p1	101742702
MSTRG.20148.3.p1	101742702
MSTRG.20149.1.p1	119628711
MSTRG.20149.3.p1	119628711
MSTRG.20149.4.p1	119628711
MSTRG.20149.5.p1	119628711
MSTRG.20149.6.p1	119628711
MSTRG.20149.7.p1	119628711
MSTRG.20151.1.p1	101742851
MSTRG.20151.2.p1	101742851
MSTRG.20151.3.p1	101742851
MSTRG.20151.4.p1	101742851
MSTRG.20151.5.p1	101742851
MSTRG.20151.8.p1	101742851
MSTRG.20153.1.p1	101743089
MSTRG.20155.1.p1	101742658
MSTRG.20155.2.p1	101742658
MSTRG.20158.1.p1	100101215
MSTRG.20158.2.p1	100101215
MSTRG.20163.1.p1	100379401
MSTRG.20163.3.p1	100379401
MSTRG.20164.1.p1	100379404
MSTRG.20164.3.p1	100379404
MSTRG.20164.4.p1	100379404
MSTRG.20167.1.p1	100101156
MSTRG.20167.2.p1	100101156
MSTRG.20170.1.p1	119628739
MSTRG.20170.4.p1	119628739
MSTRG.20170.5.p1	119628739
MSTRG.20174.1.p1	101738391
MSTRG.20180.2.p1	101744044
MSTRG.20180.3.p1	101744044
MSTRG.20183.2.p1	101744719
MSTRG.20192.4.p1	101738815
MSTRG.20192.5.p1	101738815
MSTRG.20195.1.p1	101745257
MSTRG.20195.3.p1	101745257
MSTRG.20195.5.p1	101745257
MSTRG.20195.7.p1	101745257
MSTRG.20196.1.p1	101745492
MSTRG.20.1.p1	119630785
MSTRG.20200.1.p1	105842354
MSTRG.20202.1.p1	101743239
MSTRG.20202.2.p1	101743239
MSTRG.20203.1.p1	101745880
MSTRG.20204.1.p1	101743517
MSTRG.20204.2.p1	101743517
MSTRG.20207.1.p1	101746445
MSTRG.20207.2.p1	101746445
MSTRG.20207.3.p1	101746445
MSTRG.20207.7.p1	101746445
MSTRG.20210.1.p1	101746588
MSTRG.20210.4.p1	101746588
MSTRG.20218.1.p1	101746867
MSTRG.20221.1.p1	110386107
MSTRG.20225.1.p1	101744239
MSTRG.20228.1.p1	101735528
MSTRG.20234.2.p1	101735810
MSTRG.20248.2.p1	101736155
MSTRG.20248.3.p1	101736155
MSTRG.20248.4.p1	101736155
MSTRG.20248.6.p1	101736155
MSTRG.20248.9.p1	101736155
MSTRG.20250.1.p1	101744813
MSTRG.20250.2.p1	101744813
MSTRG.20252.2.p2	101736683
MSTRG.2025.2.p1	101746928
MSTRG.20255.2.p1	101737032
MSTRG.20262.2.p1	101745258
MSTRG.20264.1.p1	101745398
MSTRG.20265.1.p1	100127100
MSTRG.20267.2.p1	101737410
MSTRG.20267.3.p1	101737410
MSTRG.20269.1.p1	101745540
MSTRG.20270.2.p2	101737834
MSTRG.20271.1.p1	101738096
MSTRG.20274.1.p1	101737552
MSTRG.20274.2.p1	101737552
MSTRG.20277.1.p1	101746263
MSTRG.20279.1.p1	101738863
MSTRG.20280.1.p1	101738587
MSTRG.20280.8.p1	101738587
MSTRG.20281.1.p1	101738456
MSTRG.20281.2.p2	101738226
MSTRG.20281.4.p2	101738226
MSTRG.20281.5.p2	101738226
MSTRG.20281.6.p2	101738226
MSTRG.20281.7.p2	101738226
MSTRG.20281.8.p2	101738226
MSTRG.20281.9.p2	101738226
MSTRG.20285.1.p1	101744116
MSTRG.20285.3.p1	101744116
MSTRG.20290.1.p1	100037443
MSTRG.20290.2.p1	100037443
MSTRG.20291.1.p1	693092
MSTRG.20291.3.p1	693092
MSTRG.20294.1.p1	101738995
MSTRG.20295.2.p1	100500754
MSTRG.20295.3.p1	100500754
MSTRG.20295.6.p1	100500754
MSTRG.20298.1.p1	100500755
MSTRG.20298.3.p1	100500755
MSTRG.20298.4.p1	100500756
MSTRG.20298.5.p1	100500756
MSTRG.20303.1.p1	101746814
MSTRG.20303.2.p1	101746814
MSTRG.20303.4.p1	101746814
MSTRG.20323.1.p1	100313492
MSTRG.20323.1.p2	100500757
MSTRG.20323.2.p1	100313492
MSTRG.20323.4.p1	100500757
MSTRG.20333.2.p1	100141440
MSTRG.2034.1.p1	101746224
MSTRG.2034.2.p1	101746224
MSTRG.2034.3.p1	101746224
MSTRG.20348.1.p1	110386634
MSTRG.20350.2.p1	692412
MSTRG.20350.3.p1	692412
MSTRG.20357.1.p1	101744700
MSTRG.20359.1.p1	101744843
MSTRG.20364.1.p1	101745567
MSTRG.20364.2.p1	101745567
MSTRG.20372.1.p1	101746003
MSTRG.20391.1.p1	101746428
MSTRG.20391.2.p1	101746428
MSTRG.20391.4.p1	101746428
MSTRG.20392.1.p1	101746568
MSTRG.20392.2.p1	101746568
MSTRG.20392.3.p1	101746568
MSTRG.20392.4.p1	101746568
MSTRG.2039.2.p1	692510
MSTRG.20394.3.p1	101735326
MSTRG.20395.1.p1	101746985
MSTRG.20395.2.p1	101746985
MSTRG.20401.1.p1	101738282
MSTRG.20401.2.p1	101738282
MSTRG.20401.3.p1	101738282
MSTRG.20404.1.p1	101738255
MSTRG.20404.2.p1	101738255
MSTRG.20406.1.p1	105841828
MSTRG.20412.1.p1	101741804
MSTRG.20412.2.p1	101741804
MSTRG.20412.3.p3	101741804
MSTRG.20412.4.p1	101741804
MSTRG.20412.7.p2	105841580
MSTRG.20417.1.p1	105841577
MSTRG.2043.1.p1	100144542
MSTRG.20450.1.p1	105841579
MSTRG.20451.1.p1	101741953
MSTRG.20451.1.p3	105841579
MSTRG.20451.2.p1	101741953
MSTRG.20451.3.p1	101741953
MSTRG.20451.4.p1	101741953
MSTRG.20451.5.p1	101741953
MSTRG.20451.6.p1	101741953
MSTRG.20451.7.p1	101741953
MSTRG.20459.2.p1	100141460
MSTRG.2046.1.p1	101745699
MSTRG.20463.1.p1	101742829
MSTRG.20463.2.p1	101742829
MSTRG.20463.3.p1	101742829
MSTRG.20471.5.p1	101746757
MSTRG.20472.1.p1	778502
MSTRG.20472.2.p1	778502
MSTRG.20472.3.p1	778502
MSTRG.20473.1.p1	101743395
MSTRG.20479.1.p1	101735506
MSTRG.20480.1.p2	101743637
MSTRG.20480.4.p1	101743637
MSTRG.20480.5.p2	101743637
MSTRG.20493.1.p1	101744220
MSTRG.20493.2.p1	101744220
MSTRG.20505.1.p1	101736042
MSTRG.20506.1.p1	101744836
MSTRG.20506.3.p1	101744836
MSTRG.20506.4.p1	101744836
MSTRG.20507.1.p1	692435
MSTRG.2051.1.p1	101745315
MSTRG.20512.1.p1	692748
MSTRG.20514.1.p1	101736440
MSTRG.20515.2.p1	101745284
MSTRG.20519.1.p1	101745663
MSTRG.20521.1.p1	101736709
MSTRG.20526.1.p3	119628738
MSTRG.20526.3.p3	119628738
MSTRG.20526.5.p2	119628738
MSTRG.20527.1.p1	101741602
MSTRG.20527.2.p1	101741602
MSTRG.20527.3.p1	101741602
MSTRG.20528.1.p1	119628395
MSTRG.20528.2.p1	119628395
MSTRG.20529.1.p1	101736843
MSTRG.20529.2.p1	101736843
MSTRG.20529.3.p1	101736843
MSTRG.20529.4.p1	101736843
MSTRG.20530.3.p1	110385115
MSTRG.20540.1.p1	105841746
MSTRG.20544.1.p1	105841511
MSTRG.20544.2.p1	105841511
MSTRG.20549.1.p1	101737295
MSTRG.20555.1.p1	101739720
MSTRG.20558.1.p1	101737579
MSTRG.2056.1.p1	101744594
MSTRG.20562.2.p1	101746686
MSTRG.20564.1.p1	101746470
MSTRG.2056.5.p1	101744594
MSTRG.20566.1.p1	101746615
MSTRG.20566.2.p1	101746615
MSTRG.20567.2.p1	101737989
MSTRG.20570.1.p1	101738526
MSTRG.2057.1.p1	101744446
MSTRG.20573.1.p1	101746754
MSTRG.20573.2.p1	101746754
MSTRG.20573.4.p1	101746754
MSTRG.20574.2.p1	101746896
MSTRG.20574.8.p1	101746896
MSTRG.20576.2.p1	101735373
MSTRG.20577.2.p1	101747029
MSTRG.20579.1.p1	105841516
MSTRG.20579.2.p1	105841516
MSTRG.2058.1.p1	101742139
MSTRG.20582.1.p1	101735503
MSTRG.20582.2.p1	101735503
MSTRG.20589.2.p1	110385359
MSTRG.20597.1.p1	101741996
MSTRG.20605.2.p1	101735963
MSTRG.20607.1.p1	110385059
MSTRG.20608.1.p1	101735738
MSTRG.20608.3.p1	101735738
MSTRG.20608.6.p1	101735738
MSTRG.20611.1.p1	119628812
MSTRG.20611.2.p1	119628812
MSTRG.20613.11.p1	100188972
MSTRG.20613.14.p1	100188972
MSTRG.20613.1.p1	100188972
MSTRG.20613.4.p1	100188972
MSTRG.20613.6.p1	100188972
MSTRG.20613.7.p1	100188972
MSTRG.20613.8.p1	100188972
MSTRG.20614.1.p1	101736090
MSTRG.20627.1.p1	101736658
MSTRG.20630.1.p1	101736799
MSTRG.20630.2.p1	101736799
MSTRG.20630.3.p1	101736799
MSTRG.20630.4.p1	101736799
MSTRG.20630.6.p1	101736799
MSTRG.20630.7.p1	101736799
MSTRG.20630.8.p1	101736799
MSTRG.2063.3.p1	101744303
MSTRG.20637.1.p1	101739307
MSTRG.20638.2.p1	101745129
MSTRG.20640.1.p1	101735737
MSTRG.2064.2.p1	101741553
MSTRG.20650.1.p1	733100
MSTRG.20658.1.p1	101735868
MSTRG.20659.1.p1	101745518
MSTRG.20666.1.p1	101745374
MSTRG.20672.1.p1	101745812
MSTRG.20672.2.p1	101745812
MSTRG.20678.1.p1	101746328
MSTRG.20678.2.p1	101746328
MSTRG.20678.6.p1	101746328
MSTRG.20679.1.p1	101746467
MSTRG.20679.2.p1	101746467
MSTRG.20679.3.p1	101746467
MSTRG.20679.4.p1	101746467
MSTRG.20680.1.p1	101736521
MSTRG.20682.2.p1	692526
MSTRG.20687.3.p1	101746701
MSTRG.20687.4.p1	101746701
MSTRG.20687.5.p1	101746701
MSTRG.20691.1.p1	100500932
MSTRG.20692.2.p1	101746981
MSTRG.20692.4.p1	101746981
MSTRG.20695.1.p1	101747115
MSTRG.20696.1.p1	101735320
MSTRG.20696.2.p1	101735320
MSTRG.20696.3.p1	101735320
MSTRG.20699.1.p1	101736657
MSTRG.20699.2.p1	101736657
MSTRG.20701.1.p1	101735597
MSTRG.20701.2.p1	101735597
MSTRG.20701.3.p1	101735597
MSTRG.20701.4.p1	101735597
MSTRG.20701.6.p1	101735597
MSTRG.20701.7.p1	101735597
MSTRG.2070.2.p1	101741278
MSTRG.20715.1.p1	101736754
MSTRG.20715.2.p1	101736754
MSTRG.20715.3.p1	101736754
MSTRG.20717.1.p1	101746419
MSTRG.20719.2.p1	101746557
MSTRG.20719.6.p1	101746557
MSTRG.20723.1.p1	101746936
MSTRG.2073.1.p1	105842557
MSTRG.2073.2.p1	105842557
MSTRG.2073.3.p1	105842557
MSTRG.20745.1.p1	101737573
MSTRG.20745.6.p1	101737573
MSTRG.20759.1.p1	110384868
MSTRG.20760.1.p1	101743360
MSTRG.20761.1.p1	692805
MSTRG.20761.3.p1	692805
MSTRG.20761.4.p1	692805
MSTRG.20764.1.p1	101738653
MSTRG.20769.1.p1	101738521
MSTRG.20776.1.p1	101738790
MSTRG.20776.2.p1	101738790
MSTRG.20776.3.p1	101738790
MSTRG.20776.4.p1	101738790
MSTRG.20781.10.p1	101736088
MSTRG.20781.13.p1	101736088
MSTRG.20781.14.p1	101736088
MSTRG.20781.16.p1	101736088
MSTRG.20781.17.p1	101736088
MSTRG.20781.1.p1	101736088
MSTRG.20781.3.p1	101736088
MSTRG.20781.4.p1	101736088
MSTRG.20781.6.p1	101736088
MSTRG.20781.8.p1	101736088
MSTRG.20781.9.p1	101736088
MSTRG.2078.1.p1	101735902
MSTRG.20783.1.p1	101739066
MSTRG.20783.2.p1	101739066
MSTRG.20789.1.p1	101736396
MSTRG.20789.2.p1	101736396
MSTRG.20789.4.p1	101736396
MSTRG.20789.5.p1	101736396
MSTRG.20789.6.p1	101736396
MSTRG.20789.7.p1	101736396
MSTRG.20789.8.p1	101736396
MSTRG.2079.1.p1	101736115
MSTRG.20795.1.p1	101736612
MSTRG.20795.4.p1	101736612
MSTRG.20797.1.p1	733079
MSTRG.20797.2.p1	733079
MSTRG.20797.3.p1	733079
MSTRG.20802.1.p1	101740803
MSTRG.20802.2.p1	101740803
MSTRG.20805.2.p1	101741884
MSTRG.20807.1.p1	101741175
MSTRG.20808.1.p1	101741456
MSTRG.20809.1.p1	101741319
MSTRG.20810.1.p1	101742032
MSTRG.20810.4.p1	119628788
MSTRG.20810.6.p1	119628788
MSTRG.20814.1.p1	100499495
MSTRG.20814.2.p1	100499495
MSTRG.20814.3.p1	100499495
MSTRG.20814.4.p1	100499495
MSTRG.20814.5.p1	100499495
MSTRG.20814.6.p1	100499495
MSTRG.20816.2.p1	100653406
MSTRG.20823.1.p1	101742315
MSTRG.20824.2.p1	101741737
MSTRG.20825.10.p1	693010
MSTRG.20825.1.p2	693010
MSTRG.20825.2.p2	693010
MSTRG.20825.3.p1	693010
MSTRG.20825.5.p1	693010
MSTRG.20825.6.p2	693010
MSTRG.20825.7.p1	693010
MSTRG.20825.8.p1	693010
MSTRG.20826.1.p1	778523
MSTRG.20829.2.p1	100125608
MSTRG.20830.1.p1	101742173
MSTRG.20830.5.p1	101742173
MSTRG.2083.1.p1	101743758
MSTRG.20832.1.p1	101741883
MSTRG.20832.2.p1	101741883
MSTRG.20832.3.p1	101741883
MSTRG.20832.4.p1	101741883
MSTRG.2083.2.p1	101743758
MSTRG.20835.1.p1	101742418
MSTRG.20836.1.p1	101742563
MSTRG.20837.1.p1	101742810
MSTRG.20848.1.p1	692528
MSTRG.20848.2.p1	692528
MSTRG.20848.3.p1	692528
MSTRG.20849.1.p1	101743331
MSTRG.20849.6.p1	101743331
MSTRG.20850.2.p1	101743195
MSTRG.20855.1.p1	101743473
MSTRG.20855.2.p1	101743473
MSTRG.20855.4.p1	101743473
MSTRG.20857.1.p1	101743049
MSTRG.20859.1.p1	100174840
MSTRG.20861.1.p1	101743802
MSTRG.20861.3.p1	101743802
MSTRG.20861.4.p1	101743802
MSTRG.20864.1.p1	101743196
MSTRG.20870.1.p1	101743474
MSTRG.2087.1.p1	693101
MSTRG.20875.1.p1	101744580
MSTRG.20875.2.p1	101744580
MSTRG.20875.3.p1	101744580
MSTRG.20875.4.p1	101744580
MSTRG.20875.6.p1	101744580
MSTRG.20875.7.p1	101744580
MSTRG.20875.8.p1	101744580
MSTRG.20877.2.p1	101745155
MSTRG.2087.7.p1	119628988
MSTRG.20879.1.p1	101745542
MSTRG.20883.1.p1	101745690
MSTRG.20883.2.p1	101745690
MSTRG.20883.4.p1	101745690
MSTRG.20884.2.p1	101745923
MSTRG.20885.2.p1	101746311
MSTRG.20885.3.p1	101746311
MSTRG.20888.1.p1	101746070
MSTRG.20888.2.p1	101746070
MSTRG.2089.1.p1	101743337
MSTRG.2089.2.p1	101743337
MSTRG.20893.1.p1	101746448
MSTRG.20895.1.p1	732995
MSTRG.20904.1.p1	101747091
MSTRG.20904.2.p1	101747091
MSTRG.20908.1.p1	101746959
MSTRG.20919.1.p1	100862776
MSTRG.20919.2.p1	100862776
MSTRG.209.1.p1	119630930
MSTRG.2092.1.p1	101742617
MSTRG.20922.4.p1	101744481
MSTRG.20922.5.p1	101744481
MSTRG.20923.11.p1	101735710
MSTRG.20923.12.p1	101735710
MSTRG.20923.14.p1	101735710
MSTRG.20923.15.p1	101735710
MSTRG.20923.16.p1	101735710
MSTRG.20923.6.p1	119628351
MSTRG.20923.7.p1	119628351
MSTRG.20923.8.p1	119628351
MSTRG.2092.3.p1	101742617
MSTRG.2092.4.p1	101742617
MSTRG.2092.5.p1	101742617
MSTRG.20926.1.p2	732930
MSTRG.2092.8.p1	101742617
MSTRG.20929.1.p1	101736066
MSTRG.20929.2.p1	101736066
MSTRG.20929.3.p1	101736066
MSTRG.209.2.p3	119630930
MSTRG.20930.1.p1	101744768
MSTRG.20931.1.p1	101736204
MSTRG.20932.1.p1	101744909
MSTRG.20932.2.p1	101744909
MSTRG.20932.3.p1	101744909
MSTRG.20932.4.p1	101744909
MSTRG.20933.1.p1	101745199
MSTRG.20933.1.p2	101745349
MSTRG.20933.2.p2	101745199
MSTRG.20933.5.p1	101736458
MSTRG.20934.1.p1	101736588
MSTRG.20939.1.p1	101745493
MSTRG.20939.2.p1	101745493
MSTRG.209.3.p2	119630930
MSTRG.20940.1.p1	101736858
MSTRG.20943.2.p1	101737170
MSTRG.20945.1.p1	101737318
MSTRG.20945.2.p1	101737318
MSTRG.20951.3.p1	101737699
MSTRG.20951.4.p1	101737699
MSTRG.20951.5.p1	101737699
MSTRG.20954.1.p1	101737836
MSTRG.20957.2.p1	101745631
MSTRG.20957.3.p1	101745631
MSTRG.20957.4.p1	101745631
MSTRG.20959.1.p1	101745779
MSTRG.209.5.p2	119630930
MSTRG.20961.1.p1	778456
MSTRG.2096.1.p1	101742474
MSTRG.20962.1.p1	732894
MSTRG.20966.1.p1	101738229
MSTRG.20968.1.p3	101739092
MSTRG.20968.5.p1	101739092
MSTRG.20970.1.p1	101739369
MSTRG.20972.1.p1	101738818
MSTRG.20973.1.p3	101738501
MSTRG.20973.2.p1	101738501
MSTRG.20973.3.p1	101738501
MSTRG.20973.4.p1	101738501
MSTRG.2098.1.p2	101741997
MSTRG.20982.10.p1	101740025
MSTRG.20982.1.p1	101740025
MSTRG.20982.2.p1	101740025
MSTRG.20982.7.p1	101740025
MSTRG.20982.8.p1	101740025
MSTRG.20982.9.p1	101740025
MSTRG.2098.3.p2	101741997
MSTRG.20984.1.p1	101740157
MSTRG.20984.2.p1	101740157
MSTRG.20984.3.p1	101740157
MSTRG.20990.1.p1	101740659
MSTRG.20990.2.p1	101740659
MSTRG.20991.1.p1	101740887
MSTRG.20991.3.p1	101740887
MSTRG.20993.1.p1	101746214
MSTRG.21005.1.p2	119628829
MSTRG.21006.1.p1	101746639
MSTRG.21006.2.p1	101746639
MSTRG.21009.1.p1	101741406
MSTRG.21009.2.p1	101741406
MSTRG.21010.2.p1	101741176
MSTRG.21011.1.p1	692814
MSTRG.21011.2.p1	692814
MSTRG.21011.3.p1	692814
MSTRG.21011.5.p1	692814
MSTRG.21012.1.p1	101741546
MSTRG.21014.1.p1	100862833
MSTRG.21014.2.p1	100862833
MSTRG.21017.2.p1	101747051
MSTRG.21022.3.p1	101741832
MSTRG.21022.4.p1	101741832
MSTRG.21022.5.p1	101741832
MSTRG.21022.6.p1	101741832
MSTRG.21022.9.p1	101741832
MSTRG.21027.2.p1	101742519
MSTRG.21030.1.p1	105841241
MSTRG.21030.1.p2	101742995
MSTRG.21031.1.p1	105841241
MSTRG.21032.1.p1	692592
MSTRG.21032.2.p1	692592
MSTRG.21032.3.p1	692592
MSTRG.21032.4.p1	692592
MSTRG.21032.5.p1	692592
MSTRG.21032.7.p1	692592
MSTRG.21033.1.p1	101743138
MSTRG.21033.4.p1	101743138
MSTRG.21035.1.p1	101735397
MSTRG.21036.2.p1	101744195
MSTRG.21036.3.p1	101744195
MSTRG.21039.1.p1	101743377
MSTRG.21040.10.p1	101735669
MSTRG.21040.11.p1	101735669
